 x 	 y 	 u 	 v 	 m 
  0.1852 	 0.4253 	 0.0000 	 0.0000 	 0.0000  
  0.2469 	 0.4242 	 0.0000 	 0.0000 	 0.0000  
  0.3086 	 0.4335 	 -0.0000 	 0.0000 	 0.0000  
  0.3704 	 0.4525 	 0.0000 	 0.0000 	 0.0000  
  0.4321 	 0.4702 	 -0.0000 	 0.0000 	 0.0000  
  0.4938 	 0.4771 	 -0.0000 	 0.0000 	 0.0000  
  0.5556 	 0.4703 	 0.0000 	 0.0000 	 0.0000  
  0.6173 	 0.4527 	 0.0000 	 0.0000 	 0.0000  
  0.6790 	 0.4337 	 0.0000 	 0.0000 	 0.0000  
  0.7407 	 0.4244 	 0.0000 	 0.0000 	 0.0000  
  0.8025 	 0.4245 	 0.0000 	 0.0000 	 0.0000  
 
